,Baso,Eos,Erythroid,Lymphoid,Mast,Meg,Monocyte,Neutrophil,Undifferentiated,pDC
Ly6g6f,-0.1300703944902412,7.251537763906759,0.0,2.3516531252786677,0.5442014468300332,-6.676049085825156,-0.3389154067580778,0.16194456257969728,0.043278121710860595,0.0
Ly6i,-0.34125193610387833,9.359894983082492,0.0,1.6931569449368045,0.3381462070877454,-4.550699376123155,-0.2747249240276145,0.3080561611593863,0.004111612637112025,0.0
Ly86,-0.3309573060872163,2.6160387125168545,0.0,-0.17369653392901224,0.49940623553897917,-9.001398766673258,0.07350470664510216,-0.14267086958558192,0.0032469955975775707,0.0
Lynx1,-0.016617286548304966,4.626188126339501,0.0,2.472742799200445,0.2572138510568795,-6.776049071398207,-0.3438973326722956,0.11325511091039012,0.09328033943649193,0.0
Lyve1,-0.02180745189910267,4.799884677099953,0.0,0.18479967767124075,0.28855045899842213,-9.001398766673258,-0.27977982574653804,0.09577423902840874,0.06536346938294797,0.0
Lyz2,-0.2919682383462197,9.71839118506478,0.0,-0.21520028866587831,0.4103551516765049,-6.776049071398207,-0.002313922239558916,0.022632743105010164,-0.03463817054294596,0.0
Lztfl1,0.5367733112954971,4.550699376123155,0.0,2.1516531397056173,0.04230412313587507,-2.3253496808481033,-0.4193586826159568,0.07320278024431817,0.06975622066659465,0.0
Maf,-0.19361146884117328,6.77604907861168,0.0,1.2212453270876723e-16,0.19168440372895199,-2.2253496952750513,0.08086453049357102,-0.15999669413643286,0.014738179117463678,0.0
Mafb,0.08365474802502659,2.083845969392081,0.0,-2.3990462364175373,0.572307121434427,-6.776049071398207,-0.18602646285402005,-0.0644577361312384,0.0573312137126578,0.0
Maff,0.07910948035421501,6.976049042544309,0.0,-0.07369655556943398,0.33676562717355574,-4.550699376123155,-0.24127980577906977,-0.013184099951858241,0.08959835747813678,0.0
Mageh1,-0.28002362623496196,9.518391206705203,0.0,2.14234220744174,0.30526145676749417,-6.776049071398207,-0.2781341910614872,0.0805274287769832,0.11993780111297607,0.0
Maml2,-0.26352640571426866,7.23454526616702,0.0,2.1931568872290095,0.3462005495939112,-4.550699376123155,-0.28443904890328653,0.04311634428979684,0.13422973917011857,0.0
Man2b1,0.37779011563850423,11.385244699997967,0.0,-0.27369652671553746,-0.10893347680680512,-9.001398766673258,-0.326916393040805,0.10187646223626023,0.05851754370376533,0.0
Maneal,-0.19816957167400778,6.793041576351419,0.0,-2.3990462436310107,0.33380167806800953,-9.001398766673258,-0.2088354040233566,0.04836363947717622,0.10147113930310488,0.0
Manf,-0.30502354813578203,-2.4253496664211553,0.0,2.140550012794827,0.6939512076506319,-11.22674846194831,0.07216983544408959,-0.15925596465505315,-0.027237118195467563,0.0
Maob,-0.2660899582737267,4.650699376123153,0.0,0.0999999927865256,1.7431914708794238,-9.001398766673258,-0.2469688286088255,-0.006860524656071508,-0.2556331931709047,0.0
Map10,-0.1517094546524001,6.951537807187606,0.0,0.04329592774335759,0.14556794587580257,-4.550699376123155,-0.19292566161753133,0.03075868167381045,0.10610605961962256,0.0
Map1lc3a,0.1514067412558358,4.750699347269258,0.0,2.1931568944424833,0.2475373124771493,-9.001398766673258,-0.3382743357613135,0.09822322782024842,0.08205478237587069,0.0
Map1lc3b,0.19087817329776083,0.09999998557305183,0.0,2.0346606419658784,0.08737753361055298,-4.550699376123155,-0.295381399816632,0.14756982644393468,0.05962023888418773,0.0
Map3k8,-0.3039411199332405,9.359894983082492,0.0,2.459334669114109,0.14184598197294607,-6.776049071398207,-0.08193141419081304,-0.03181698199496944,0.07729594956091648,0.0
Map6,-0.18822742254591832,8.959895026363338,0.0,2.3838459261112357,0.31265126828762646,-6.776049071398207,-0.16019836681020705,0.08361833071100531,0.03962067339100679,0.0
Map6d1,-0.33300572033927434,11.243740966901523,0.0,0.043295934956831185,0.3272089506532133,-6.776049071398207,-0.16930607990884605,-0.02540286505883521,0.12813943201994454,0.0
Map7d2,-0.2775189882368839,9.459894961442071,0.0,2.0931568872290107,0.3463547662181047,-2.3253496808481033,-0.18880238102188662,0.10506076574687506,0.05569785563916126,0.0
Mapk11,-0.31160795932418706,6.893041561924472,0.0,2.5008384166375017,0.38229834849807764,-9.001398766673258,-0.14353073412199735,0.02027633123410269,0.07187602073186429,0.0
March11,-0.1328191048028769,6.776049071398205,0.0,2.1423422074417395,0.3766860073089607,-9.001398766673258,-0.11633151843656953,0.017205178306401177,0.04324236200212907,0.0
Marcks,-0.21500785492445104,4.741388422218854,0.0,-0.3321927719786702,0.36092191493709924,-4.550699376123155,-0.08141920484769488,0.03345454524014956,0.016390960022056027,0.0
Marcksl1,-0.5599079622774249,6.734545331088287,0.0,1.7668535005062385,0.154071556084949,-9.001398766673258,-0.002955055764514978,-0.07047842878772885,0.10373541689010508,0.0
Mark1,-0.23198626695243685,7.1930415258571,0.0,-0.2999999639326286,0.30710134774907727,-2.3253496808481033,-0.20124329682837683,0.0760446054963555,0.07520424711596445,0.0
Mat2a,-0.4204867812285663,4.709195614172813,0.0,2.5423421641608943,0.2684397931473511,-9.001398766673258,-0.11770644684071616,-0.2629904333551242,0.20813562197764662,0.0
Mboat1,1.5944278488966854,2.283845940538184,0.0,-0.49068900281485445,-0.2941436019913195,-6.776049071398207,-0.4073371822780992,-0.1662480571078572,-0.24971808069926257,0.0
Mc5r,-0.2694269881809971,2.483845926111235,0.0,2.2101493849687497,0.20204958149440655,-6.776049071398207,-0.1660052963227726,0.05134793280762466,0.0785865251924726,0.0
Mcam,-0.23307509868792123,2.416038741370751,0.0,2.410149363328327,0.2344695140489471,-6.776049071398207,-0.2338173082621356,0.02603476336753146,0.12441660460415502,0.0
Mcemp1,-0.35617053985497293,9.776887430327912,0.0,-0.6321927359112991,0.49470887608016056,-6.776049071398207,-0.404509541045104,0.4405980596698897,-0.038427850010005614,0.0
Mcl1,0.1335786422009634,7.093041547497522,0.0,1.6083572696700539,0.3500073537250529,-4.550699376123155,0.08159438345196268,-0.167766051880074,-0.0489932510876081,0.0
Mcm6,-0.6179332661482414,4.609195621386286,0.0,2.3931568679930786,0.1649240015745883,-4.550699376123155,-0.14260164443925258,-0.0027028350821826806,0.1427612915884745,0.0
Mcm7,-0.700916431219226,11.443740938047627,0.0,2.1253497097019993,0.33138708767966774,-6.776049071398207,-0.10678015578873734,-0.11394160366781683,0.1696825893197285,0.0
Mcoln3,-0.15174585237710886,6.834545316661338,0.0,2.342342178587843,0.2586942817006177,-9.001398766673258,-0.1887530111194504,0.060589149409086863,0.0785809276692317,0.0
Mcpt1,-0.12446135567398735,2.3253496880615763,0.0,-0.14150372588297083,0.1303676365541975,-4.550699376123155,-0.1397096011633048,-0.01622803898862469,0.10250358180975598,0.0
Mcpt2,-0.039564651912005845,2.4423421713743685,0.0,2.3686456158049345,0.40381149845365316,-4.550699376123155,-0.1611405128171331,0.00626348870474192,0.04295213685777361,0.0
Mcpt4,-0.20946606237201898,-2.225349695275052,0.0,0.10931092505040318,0.662175204720193,-6.776049071398207,-0.2170850138908515,0.07017808208209658,0.038105619677100674,0.0
Mcpt8,1.9726259326083304,-0.09999998557305148,0.0,1.834660678033249,-0.22559845835013492,-11.22674846194831,-0.5851781062159171,-0.12126155174111133,-0.5196492315252537,0.0
Mctp2,-0.13820978759050231,0.390689024455277,0.0,-0.33219277197867003,0.4126512662838834,-6.776049071398207,-0.2708929749204706,0.011695592020379382,0.12427399652629303,0.0
Mdga1,-0.05958045892266602,9.35989497586902,0.0,1.9516531685595138,0.24370637637872616,-6.776049071398207,-0.1719116621204449,0.011869971887337521,0.06857342248060316,0.0
Mdp1,-0.006212260007510873,7.151537778333709,0.0,-0.04150374030991914,0.23965689793397912,-6.776049071398207,-0.163613983623031,-0.013743202740626567,0.07806108263600749,0.0
Mecom,-0.2359663682971031,4.709195616577305,0.0,-0.29068902445527806,0.1769550389255018,-9.001398766673258,-0.19966479031201148,0.03008802294130366,0.13824126085119298,0.0
Med9os,-0.21769147354587065,4.90919559253239,0.0,2.134660641965878,0.26885140399281277,-4.550699376123155,-0.2307552536065871,0.05757172301255775,0.10315631489843713,0.0
Mef2c,-0.060249035032135544,7.366738066999586,0.0,2.3668534355849697,0.379369626439383,-4.550699376123155,-0.10481937961093146,-0.1710083447880613,0.07749900061860401,0.0
Meg3,-0.3463018125392424,4.841388407791906,0.0,2.2346606419658768,-0.08080486681547483,-9.001398766673258,-0.1432418117737464,-0.06176002949178751,0.17192889188607097,0.0
Megf10,-0.22238883276424018,9.101398752246308,0.0,2.2931568800155353,0.14780472687346255,-4.550699376123155,-0.15549332420310802,0.08616459252890475,0.062062343797693806,0.0
Meis1,-0.28328437449693583,6.876049056971257,0.0,1.951653168559514,0.36010511841093973,-6.776049071398207,-0.2848396940461475,-0.020313464787826772,0.18140408149701634,0.0
Meis3,-0.1643926510151737,7.134545287807441,0.0,2.025349716915474,0.32406665347716546,-6.776049071398207,-0.23147704464664356,0.032686502305523876,0.09114376139583265,0.0
Mesp2,-0.1556604553471898,2.3838459261112357,0.0,-0.07369654835596044,0.29751052040315384,-9.001398766673258,-0.16501736707079367,0.0007835814736336877,0.09057221397303798,0.0
Mex3a,-0.18826984347140643,7.166738095853482,0.0,2.1253497097019998,0.18681900211653382,-9.001398766673258,-0.22160730132559073,-0.037673485286151984,0.1462620121232966,0.0
Mfap2,-0.10812314074607283,4.709195614172813,0.0,2.283845940538184,0.23136298234819205,-9.001398766673258,-0.12785847347637336,-0.010760719880891358,0.0699577410665706,0.0
Mfge8,-0.18625911099465853,9.101398752246311,0.0,0.15081467257379613,0.800698091346906,-4.550699376123155,-0.31576215614759173,-0.01289934941580731,0.08936662713870347,0.0
Mfhas1,0.0035377766532408315,6.934545302234392,0.0,2.0516531469190924,0.0554521378597573,-4.550699376123155,-0.07199586967333285,-0.09004020700345246,0.06822767987718872,0.0
Mfi2,-0.12551253081530184,0.2321927864056182,0.0,2.225349695275051,0.2589078565494174,-9.001398766673258,-0.1950785312498437,0.02874527447067692,0.0919375851058383,0.0
Mgl2,-0.5409702270983796,6.7667381463478025,0.0,2.225349695275051,0.12218458365310633,-6.776049071398207,-0.16541632058279732,0.05907069972207614,0.1365688434911409,0.0
Mgll,-0.04541989465767364,11.443740938047627,0.0,1.834660678033249,0.26725724965347203,-4.550699376123155,-0.47551027467080864,0.34310683866886876,0.0525104156451776,0.0
Mgst1,-0.5918988556986331,7.034545295020917,0.0,2.0931569016559584,0.15895717286375574,-6.776049071398207,-0.26218823570072197,0.4554207050650062,-0.03993184003923656,0.0
Mgst2,-0.45636857455206437,11.802237147243385,0.0,1.8931569160829074,0.09740047722415306,-6.776049071398207,-0.5699156996605326,0.6676715572947882,-0.05604832686095677,0.0
Miat,-0.2821114448840313,9.118391257199523,0.0,2.2423421930147915,0.29981279843575376,-9.001398766673258,-0.14795064213462633,0.0019161569385801659,0.08105285493115812,0.0
Mill2,-0.30362439191905444,6.576049100252104,0.0,0.23219279361909223,0.2133399087099465,-9.001398766673258,-0.24668547124184514,0.00965689377718822,0.1600016080415862,0.0
Mirg,-0.19122047113917,0.316992461672369,0.0,2.051653146919092,0.08334973286262717,-6.776049071398207,-0.14734192959057146,0.00990005278281222,0.11779620168670338,0.0
Mirt1,-0.029670442546275898,4.6676918738628945,0.0,2.4838459188977615,0.11595298086496905,-6.776049071398207,-0.28051568709483055,0.13597596181365132,0.07356555140508361,0.0
Misp,-0.13162514323604987,7.183730593593222,0.0,-0.09999998557305169,0.34932950115290784,-9.001398766673258,-0.12601432843619498,0.0029895094441405477,0.036655481727515184,0.0
Mitf,-0.3984269629635656,4.409195650240184,0.0,2.310149377755276,0.9655384708004023,-4.550699376123155,-0.1253600513482711,0.07398019289779537,-0.06648644680505862,0.0
Mkln1os,-0.05701690628253782,6.676049093038628,0.0,-0.29068902445527767,0.27775073350634955,-6.776049071398207,-0.18840475682473595,0.020993240632337352,0.08701172894291834,0.0
Mkrn3,-0.23587653624265498,9.159894997509443,0.0,2.2253496880615775,0.3803743600908275,-4.550699376123155,-0.18499962928936503,-0.014501405004911885,0.09694939920587667,0.0
Mllt3,-0.0011387433602133568,12.034429926435532,0.0,-0.2152002814524049,0.3448199696797215,-6.776049071398207,-0.26015016228132015,-0.03853387242824473,0.11436820424145858,0.0
Mllt6,0.3510240534244976,4.2506994194039995,0.0,-0.37369651950206306,0.20850477741142015,-4.550699376123155,-0.20173174157208376,-0.07663739219870173,0.0736153563191918,0.0
Mmaa,0.034915403355777905,11.824476391094526,0.0,-0.03219281525951484,0.38150488718647063,-6.776049071398207,-0.20128152629671842,-0.022181521663299508,0.056053116360672894,0.0
Mmp11,-0.0003228908273549824,4.709195606959339,0.0,2.2516531252786693,0.3124493520197243,-6.776049071398207,-0.24027341599702803,0.007440047804038595,0.07867322206408692,0.0
Mmp12,-0.08067314957649743,6.793041576351419,0.0,2.283845940538184,0.3422562141825362,-4.550699376123155,-0.062412412217630275,-0.0442054779526308,0.020814943684891427,0.0
Mmp13,-0.03469861805537633,-0.04150374030991912,0.0,1.834660678033249,0.3374542657352572,-9.001398766673258,-0.09112700599781201,0.001311840422904395,0.03994300882965804,0.0
Mmp14,-0.24771600561823978,4.309195664667133,0.0,2.0346606563928264,0.022206262214399662,-4.550699376123155,-0.013264413629896213,-0.08316070169157772,0.09205975396505195,0.0
Mmp19,-0.3109800530143542,4.3506994049770515,0.0,-0.06780717752701035,0.3094382201617097,-6.776049071398207,-0.033975825109225984,-0.008288151144231638,0.03803002284348196,0.0
Mmp25,-0.3225277736553901,9.001398766673258,0.0,2.0931569016559584,0.3100977591383809,-9.001398766673258,-0.17990382267517996,0.0460991946164511,0.10088129986632044,0.0
Mmp8,-0.17604352760966124,-2.1253497097019993,0.0,2.0253497169154744,0.2669150158050414,-4.550699376123155,0.3022237774365918,-0.344983524268912,-0.06863917913044461,0.0
Mmp9,-0.03929723849466419,6.951537816805569,0.0,0.09999999999999894,0.2571594852481093,-4.550699376123155,-0.2567877552830084,0.09553289265304396,0.05180519261895357,0.0
Mmrn1,-0.2260555082271344,9.259894983082493,0.0,0.18479967767124067,0.4396091944659837,-9.001398766673258,-0.26421940857487536,0.10687642187702959,0.061929806611236995,0.0
Mn1,-0.17299048831390876,6.77604907861168,0.0,1.9516531685595138,0.35070933870530296,-6.776049071398207,-0.19004953648988507,-0.08284471554684494,0.14236388812640294,0.0
Mnda,-0.3296244263777833,2.3838459333247095,0.0,-2.366853421158022,0.24814695862082542,-6.776049071398207,-0.010817269436001368,0.023351454701531854,0.026145961863618998,0.0
Mndal,-0.5255125240364047,8.95989502636334,0.0,-2.257542496107619,0.10425609459984134,-6.776049071398207,0.18609926667577806,-0.17545983754468064,0.013239987128830974,0.0
Mog,-0.26005216585417357,9.376887473608758,0.0,0.026303430003617824,0.21105711547113035,-9.001398766673258,-0.11951794726010852,0.04531899482631542,0.06365113853228203,0.0
Mogat2,-0.3660547301729583,9.492087769488114,0.0,2.1516531397056173,0.13924646031919535,-9.001398766673258,-0.34102073189411886,0.28542733379383517,0.08182400164230065,0.0
Morc2b,-0.18321193629336385,4.9676918233685745,0.0,1.951653168559514,0.22867362975636424,-9.001398766673258,-0.15325589251547272,-0.009573681805907211,0.09095182629640963,0.0
Moxd1,-0.38960662388148615,2.6423421497339454,0.0,2.034660656392826,0.4146620235810977,-9.001398766673258,-0.19549069194496174,-0.013850236528427198,0.12817839648167934,0.0
Mpeg1,0.06463354640450954,11.975933695599347,0.0,2.0516531541325658,0.25908115398049103,-4.550699376123155,-0.08479907061828583,-0.052703607932251206,0.0013336324641705615,0.0
Mpl,-0.2214618805706015,9.118391264412997,0.0,2.9423421280935216,0.39103128637328166,-4.550699376123155,-0.30911186230365056,0.07778602651652733,0.10040514000466269,0.0
Mpo,-0.7891853912087774,2.025349724128948,0.0,-0.1736965339290121,-0.11982303412432668,-4.550699376123155,-1.1174835864181278,1.0771864736611259,-0.14949838211441696,0.0
Mpp1,-0.5903349601763426,12.034429940862477,0.0,-0.2321927791921446,0.17306865022139778,-6.776049071398207,-0.34707980327102866,0.5580030184637007,-0.09354337061703324,0.0
Mpp2,-0.19761493457011117,6.834545316661339,0.0,2.3686456158049345,0.22820882387106867,-2.3253496808481033,-0.17485797154613572,0.014729152869061637,0.0973031727984035,0.0
Mpped1,-0.3401004794701194,4.509195635813237,0.0,2.1516531397056173,0.11069151904804239,-6.776049071398207,-0.13961656304386771,0.04793471831808013,0.09626597236882682,0.0
Mpped2,-0.29178492162174785,6.834545316661339,0.0,0.3263034107676851,0.2937137355081605,-4.550699376123155,-0.22494480081652188,0.028374740532062338,0.11239161297729228,0.0
Mrc1,0.004175854221176523,2.183845954965133,0.0,2.342342178587843,0.22855493818538863,-4.550699376123155,0.18933679123312747,-0.37523193296200474,-0.014304003228749002,0.0
Mreg,-0.3309689637354625,6.893041571542438,0.0,2.0516531541325658,0.30126780758367183,-6.776049071398207,-0.28546662982225923,0.27423846424110476,0.029980920667638793,0.0
Mrgprb1,-0.2812073404577027,9.159894997509443,0.0,-0.14150373309644446,0.8093311786127861,-6.776049071398207,-0.24122681041319383,0.04955356822289465,0.029059830361046292,0.0
Mrvi1,0.2096306735049469,9.393879978561973,0.0,7.2134735518147865e-09,0.5560409172751485,-4.550699376123155,-0.4622103106510022,0.08492424184331009,0.07216653418409251,0.0
Ms4a2,0.7594890668967024,7.213473907086154e-09,0.0,2.0516531565370575,2.2203416521392887,-11.22674846194831,-0.8071743390574989,-0.21651079736152373,-0.3735589473959841,0.0
Ms4a4b,-0.3329502423057586,6.576049107465576,0.0,-0.13219279361909297,0.1376523060829042,-4.550699376123155,-0.044474105172490966,-0.07256399273755412,0.09439769578527364,0.0
Ms4a4c,-0.3929177759188066,6.876049064184732,0.0,1.9931569160829068,0.21673980350871327,-6.776049071398207,0.3469077346123153,-0.3112490472295149,-0.08944337569253709,0.0
Ms4a6b,-0.4891260399171221,8.701398809954103,0.0,0.026303437217091573,0.25484365781915874,-6.776049071398207,0.34368403843865225,-0.3026166156534482,-0.0914678086341899,0.0
Ms4a6c,-0.5901555351340777,-0.04150374030991912,0.0,-0.13219279121460162,0.29574859992304436,-6.776049071398207,0.563912081673961,-0.5313909176612841,-0.20535797414917362,0.0
Ms4a6d,-0.35730844645170384,2.283845940538184,0.0,-0.07369655556943391,0.28988172445889193,-6.776049071398207,0.36112317130868277,-0.3932047768235253,-0.07562418262508434,0.0
Ms4a8a,-0.15057292262107982,9.318391235559101,0.0,2.110149399395698,0.29330329567208435,-4.550699376123155,-0.21197118777544954,0.045277543102829616,0.07282847774268028,0.0
Msr1,-0.01024210449304237,6.834545316661339,0.0,-0.24918527693188425,0.49485143504517837,-2.3253496808481033,-0.019531980659410725,-0.15203080964584353,0.010840154221620768,0.0
Msra,-0.2340743264071547,2.583845906875305,0.0,-0.5491852480779867,0.09659476176408768,-2.3253496808481033,-0.3359298345733758,0.340807194176307,0.03906361828787714,0.0
Msrb1,-0.4253583095934287,11.560733428573892,0.0,-0.5491852552914606,0.20025739097520434,-4.550699376123155,-0.4622756328424685,0.6810467758784574,-0.13845626202982692,0.0
Msrb3,-0.14373664857613644,4.809195606959337,0.0,2.2101493921822235,0.34334363509861254,-4.550699376123155,-0.14401434906066118,-0.044194850206553574,0.07476231680995062,0.0
Mt1,-0.22750084395374034,4.309195664667132,0.0,-2.6160387125168536,0.25895555611297627,-4.550699376123155,-0.22353899909422123,0.3821984650967106,-0.05671821246300336,0.0
Mt2,-0.17491991266802592,4.66769186664942,0.0,-0.11520029587935313,0.15265457866359983,-9.001398766673258,-0.23248642349946586,0.3347180128424722,-0.03574051433123182,0.0
Muc13,-0.5101579974093335,2.2253496952750513,0.0,1.9761644111296934,-0.11299767466686679,-9.001398766673258,-0.3769839264032854,-0.07290462813928071,0.324683230012091,0.0
Muc20,0.9802628108247056,11.185244721638389,0.0,1.8931569232963814,-0.18015057895421727,-6.776049071398207,-0.32678621297894656,0.030020409542727354,-0.08049978239045445,0.0
Muc6,-0.15906181197794153,9.21839124998605,0.0,2.1253497097019998,0.3496939288852273,-4.550699376123155,-0.27120294125369293,0.11346427605112056,0.07169366228108094,0.0
Murc,-0.1366733811916573,9.001398766673258,0.0,2.310149384968749,0.1381922228554894,-6.776049071398207,-0.19425965206425946,0.017591367009137993,0.1073116114741147,0.0
Mx1,-0.26451322616441353,2.325349688061577,0.0,2.1516531397056173,0.19374788769628679,-4.550699376123155,-0.033250276534835324,0.004716321192912265,0.038385480039053586,0.0
Mx2,-0.30513080222560857,6.77604907861168,0.0,2.4008384310644493,0.3217586775687115,-6.776049071398207,-0.18457940962062827,0.038245235779961605,0.08317003385973402,0.0
Mxd1,0.35303866659804256,11.64374090919373,0.0,-0.3906890244552762,0.11818976232062747,-6.776049071398207,-0.3555224464787311,0.29670626525819144,-0.05230095709108262,0.0
Mxd4,0.12356434272047326,2.4838459188977615,0.0,2.1253497097019998,0.3393158337323888,-9.001398766673258,-0.3112658644305058,0.06577653342624161,0.08083858202393444,0.0
Myadm,0.4545825701768088,2.383845926111236,0.0,-0.4321927647651956,0.017404111711040327,-9.001398766673258,0.05303615068094051,-0.17457988235295535,-0.06435787008242153,0.0
Mybpc1,-0.08685403910326067,9.092087827195906,0.0,2.0516531541325653,0.30126275564467353,-6.776049071398207,-0.15441572408244636,-0.0006545676985593469,0.06400861576394279,0.0
Myc,-0.34536077214920874,-2.366853421158022,0.0,-2.399046229204063,-0.03750892739315967,-6.776049071398207,-0.11236189634746925,-0.1856539388531911,0.2297473348516105,0.0
Mycn,0.04072825601906632,4.609195628599761,0.0,2.210149392182223,0.07986967514024776,-6.776049071398207,-0.3044863136428256,-0.0385158550648215,0.17146465675133685,0.0
Myct1,-0.36071141721119415,4.4506993905501036,0.0,2.5101493561148525,0.29303588225474264,-4.550699376123155,-0.3059145801320128,0.03556716695791878,0.17977711344004724,0.0
Myh9,0.75275208874097,6.834545323874812,0.0,-0.3491852625049362,0.2493833415820684,-4.550699376123155,-0.49583627937189395,0.14976525108160307,-0.0355466853591792,0.0
Myl10,-0.21928562756461253,7.0760490353308345,0.0,2.1516531469190907,0.3583090474659229,-4.550699376123155,-0.22536358265217554,0.04625674204479516,0.08731128022544435,0.0
Myl12b,0.4320457611296769,7.166738095853484,0.0,-0.0999999855730522,0.21406707677775785,-6.776049071398207,-0.5245287769899135,0.33146202376999767,-0.042132907724874,0.0
Myl4,-0.2974265658545956,4.65069936890968,0.0,2.410149370541801,0.3588978350118269,-4.550699376123155,-0.21865734809369602,-0.031035022372491273,0.1426028462716657,0.0
Myl9,-0.12702565070973965,4.867691852222471,0.0,-0.11520030309282667,0.34284520504974114,-4.550699376123155,-0.4116004759561469,0.2016526145806326,0.10613578278941815,0.0
Mylk,-0.12576875411826358,9.27688749524918,0.0,0.11699249052626517,0.2051920818486308,-4.550699376123155,-0.2986916093025974,0.10424763989480498,0.10724223605654912,0.0
Mylk3,-0.18150572791788475,6.734545331088287,0.0,2.4346606203254537,0.2601051204146828,-4.550699376123155,-0.30807787988108426,0.04880875997138491,0.13654182839548154,0.0
Myo1e,-0.20515919023790646,9.05989501193639,0.0,2.6838458972573385,0.1895558271773041,-6.776049071398207,-0.13030916976978213,-0.0648001512765228,0.10064720587265483,0.0
Myo1f,-0.23952027512833732,7.625234297835769,0.0,-0.2567040289757976,0.3616105530980522,-6.776049071398207,-0.21312533004739223,0.32205601740526857,-0.08706176451336667,0.0
Myo5b,-0.2223835786551822,7.034545295020917,0.0,0.10179217300649013,0.3907530874530071,-9.001398766673258,-0.14826029546093603,0.0830164416821777,0.03039294163623772,0.0
Myof,-0.1634670738449442,-0.04150374030991877,0.0,2.010149406609173,0.33816788446396784,-2.3253496808481033,-0.05535799053124899,-0.08755821339219734,0.06868986878847697,0.0
Myrip,-0.18211144642977595,6.993041554710997,0.0,2.3686456158049345,0.33589587651053554,-9.001398766673258,-0.30420225323427885,0.1044974032307157,0.09484586300994965,0.0
Myt1,-0.21426659879764406,6.934545309447865,0.0,1.7346606852467232,0.17364189942468738,-9.001398766673258,-0.12563570382455097,-0.010865934049074984,0.10613280211288648,0.0
Myzap,-0.28385456195553643,11.443740938047627,0.0,2.034660656392826,0.27235979483306344,-6.776049071398207,-0.20838643011334107,0.04628215743480417,0.10631288429051126,0.0
N4bp3,-0.06782667484756953,7.46853024721955,0.0,-2.3160387413707517,0.241508446815187,-6.776049071398207,-0.23079053040551875,0.10182768013004932,0.06227887906209054,0.0
Naaa,-0.31288931957317334,4.2506994194039995,0.0,2.351653125278668,0.41858664681209856,-6.776049071398207,0.12779576799606435,-0.14184627831002133,-0.034030347991855406,0.0
Naalad2,-0.22203269962024538,9.3183912355591,0.0,2.0516531541325653,0.14075189528683188,-4.550699376123155,-0.16308515352011904,0.061437478829257056,0.08006381800039797,0.0
Nabp1,-0.0013523892726787778,7.193041528261593,0.0,-0.3736965195020627,0.46290129995019713,-9.001398766673258,-0.17006255155951439,-0.025112576351521816,0.05473206428073237,0.0
Nacc2,0.011551805114703495,6.776049071398208,0.0,2.1516531469190907,0.31197287611393965,-6.776049071398207,-0.25449287274068244,-0.022406386720180266,0.12197573326240474,0.0
Naip1,-0.19594471830550206,4.750699347269258,0.0,2.3856381135446743,0.21083571435219475,-4.550699376123155,-0.17632895052957032,0.033074431990342226,0.08740574216327965,0.0
Nanos3,-0.24198914850934905,2.2838459405381846,0.0,2.489735289726711,0.2753709263304044,-4.550699376123155,-0.13921277468782783,0.010053783976699926,0.07707333621646462,0.0
Napsa,-0.3407028178087488,6.576049100252104,0.0,2.334660620325455,0.005167751214457422,-6.776049071398207,0.020616605909584185,-0.055119991388731235,0.06662621672188482,0.0
Nat8l,-0.17845885942090095,7.051537799974129,0.0,2.2101493849687506,0.2234919805230131,-4.550699376123155,-0.15342493679662145,0.0637121454990683,0.05024917248400638,0.0
Ncf1,-0.39094343930094444,7.500723055265593,0.0,-0.2415037186694963,0.18886388588206568,-4.550699376123155,-0.3824305285749724,0.5484383833777777,-0.09351427419052354,0.0
Ncf2,0.1616460102410941,4.9091955853189155,0.0,-2.416038726943804,0.11036517640290919,-6.776049071398207,-0.14532556943449404,0.09846319231892123,-0.009094485525552514,0.0
Ncl,-0.5234967378292602,2.1253497097019998,0.0,2.083845962178607,0.0333423732236697,-6.776049071398207,0.02674876240860778,-0.18136942979246268,0.13910303094522483,0.0
Ncoa7,-0.2857404642336539,-2.1083572047487866,0.0,-0.015200303092827938,0.27701278049092826,-6.776049071398207,-0.26562113502414364,0.11715110210506725,0.11205195554049563,0.0
Ncr1,-0.00830169370079512,6.893041561924474,0.0,2.3516531180651943,0.04111851705000989,-6.776049071398207,-0.10415999485948482,0.02945810144360344,0.02939224570107051,0.0
Ndn,-0.2443909308789587,9.318391228345627,0.0,-0.09999999278652527,0.1808195865857381,-9.001398766673258,-0.17940492882104941,0.031374249519294774,0.10149687950663111,0.0
Ndrg2,-0.41236063054695216,4.650699368909681,0.0,0.043295934956831414,-0.09367306802662037,-9.001398766673258,-0.5532087292340033,0.2872795148021171,0.21030145331442096,0.0
Ndrg4,-0.1668213069429661,11.826748389813568,0.0,2.3423421785878427,0.4120070253537011,-6.776049071398207,-0.1788251334045064,0.06719599847328368,0.031710621136454925,0.0
Ndst1,0.1763731404451999,6.893041561924472,0.0,-2.483845904470814,0.33233700102585156,-6.776049071398207,-0.30562210117614297,0.03332939983788341,0.0734799102454227,0.0
Ndst2,0.09460891710943922,-0.09999998557305183,0.0,-3.3306690738754695e-17,1.522397321397015,-9.001398766673258,-0.39027913803899816,-0.03929484151334059,-0.10286468816987257,0.0
Neat1,0.44608719610117176,6.9667381174939065,0.0,-0.39068901724180244,0.32103501596793654,-4.550699376123155,-0.33205312028385475,0.024520396315066167,0.044227056917260164,0.0
