,Baso,Ccr7_DC,Eos,Lymphoid,Mast,Meg,Monocyte,Neutrophil,Undifferentiated,n
Ifitm1,0.40991701178125695,7.037173627430806,7.037173627430806,14.074347254861614,0.4884310918571494,0.6606669245046136,0.27596762042698963,0.37054171834365185,0.3495749334903308,10
Ifitm10,0.31006757409598207,7.037173627430806,10.49039906693604,14.074347254861614,0.6569462281052757,0.6566283240224736,0.2813439386995526,0.28563599966647935,0.18676924307097012,10
Ifitm3,0.3563192497499667,7.037173627430806,7.037173627430806,14.074347254861614,0.6186050983928202,0.6801544812918198,0.2632837633966859,0.3376554726235186,0.2277216445284637,10
Ifitm6,0.3436656500409458,7.037173627430806,10.49039906693604,14.074347254861614,0.7260341803003331,0.7461251960271585,0.25947302090525287,0.2780948300399874,0.2522886475945834,10
Ifng,0.30082260197940536,7.037173627430806,7.037173627430806,16.42007179733855,0.3921531810062551,0.5621493834818956,0.35541325463266554,0.29395182888493077,0.30282664852763486,10
Ifnlr1,0.29741605449538405,7.037173627430806,9.382898169907742,10.749460275416212,0.548948529726926,0.7143302014536524,0.3021673945934342,0.2812683489164617,0.22069912322093915,10
Igf1,0.3868160374301093,7.037173627430806,9.382898169907742,10.749460275416212,0.7166772534571351,0.7693885652927934,0.37060023993927527,0.30008480404787685,0.21778642098184464,10
Igf1r,0.30625655200965535,7.037173627430806,10.49039906693604,16.42007179733855,0.5833764104144286,0.6003611192124524,0.40240184776650434,0.23688330212772535,0.15644571011677333,10
Igf2,0.24203419839037632,7.037173627430806,10.49039906693604,9.382898169907742,0.548285224060316,0.6049467362710158,0.26468342814094775,0.27669830832864306,0.24360432476645033,10
Igf2bp2,0.38658049182725035,7.037173627430806,10.49039906693604,12.632113253378478,0.4942340737419144,0.6822994039544327,0.2798382289337144,0.37886733462494565,0.22268450226200837,10
Igf2bp3,0.29101343853950334,7.037173627430806,7.037173627430806,14.074347254861614,0.6678342117641065,0.6778088248512585,0.2729966420575654,0.24991846959968628,0.21371873926369825,10
Igf2r,0.3648840227622958,7.037173627430806,12.63211325337848,14.074347254861614,0.4962455805721511,0.6181524486549795,0.221212607212958,0.2020891045308044,0.2673811854534563,10
Igfbp4,0.25672612518136784,7.037173627430806,7.037173627430806,10.749460275416212,0.7056284586395285,0.5968684487991565,0.38497646938465535,0.3511003749642302,0.19334741107321798,10
Igfbp5,0.40546417909948435,7.037173627430806,10.49039906693604,12.632113253378478,0.5549392345455201,0.6050316859652758,0.2751429218187612,0.2659431402582003,0.16728769664801416,10
Igfbp6,0.39950638984005205,7.037173627430806,10.49039906693604,14.074347254861614,0.7861528447571912,0.7722929206911966,0.3104319232628856,0.2685097700803791,0.2539744396996818,10
Igfbp7,0.33975057166819705,7.037173627430806,12.63211325337848,14.074347254861614,0.5608608843525276,0.7391077849847321,0.31845505301771837,0.32609797294633525,0.26752088076277236,10
Igha,0.332378813067637,7.037173627430806,10.49039906693604,12.632113253378478,0.42542291655057474,0.7290065413536961,0.3136286473352809,0.283122606633408,0.2290401166684634,10
Ighd,0.3875586468876604,7.037173627430806,10.49039906693604,14.074347254861614,0.5488942443121543,0.5833923363081139,0.26041988698164925,0.2563027858369998,0.1685117154978235,10
Ighe,0.3338614713508528,7.037173627430806,10.49039906693604,14.074347254861614,0.6130742748661281,0.6478166269653437,0.27378949031694017,0.25831939113364993,0.25467928138037726,10
Ighg1,0.38981397021026537,7.037173627430806,12.63211325337848,14.074347254861614,0.5579694860866007,0.6609219336745589,0.25878543511993596,0.33121665426962976,0.3030785766342893,10
Ighg2b,0.5058477330495587,7.037173627430806,7.037173627430806,12.632113253378478,0.531207097058704,0.7041528830054167,0.29533444833796485,0.2956364836525122,0.2057700185894999,10
Ighg2c,0.40823437743817254,7.037173627430806,10.49039906693604,14.074347254861614,0.5520130907759386,0.6174844912697203,0.24852991393766558,0.22849039706408356,0.20202526931425552,10
Ighg3,0.37014466478265273,7.037173627430806,10.49039906693604,14.074347254861614,0.49227093265682714,0.6764830946652624,0.2801396282995447,0.3070266080835245,0.21380238528417214,10
Ighm,0.2512134876976441,7.037173627430806,7.037173627430806,14.074347254861614,0.30570660537444394,0.6913562447361465,0.25103631953869276,0.3381233437594373,0.23813631761969406,10
Ighv1-77,0.4047465250061636,7.037173627430806,12.63211325337848,14.074347254861614,0.49307132356197114,0.6735891023214821,0.28955749772924255,0.2457579122235783,0.2309864032156197,10
Ighv2-9,0.3646121985494645,7.037173627430806,10.49039906693604,10.749460275416212,0.45257283520297137,0.5033805415645726,0.3301312194751252,0.2968995824863856,0.3559349763032139,10
Igkc,0.32955563909227736,7.037173627430806,10.49039906693604,14.074347254861614,0.5181554250498968,0.5789171562523354,0.26040103757739697,0.33074345281629125,0.18838941849380914,10
Igsf6,0.3668017678274255,7.037173627430806,12.810971234288848,14.074347254861614,0.7962575370255336,0.6468304316985666,0.2679260274561331,0.26237968007136475,0.3120243009467259,10
Igsf8,0.5080403400234939,7.037173627430806,7.037173627430806,10.749460275416212,0.3897140712685216,0.6587946601973962,0.2435912806242816,0.24020087759829253,0.17028084484006312,10
Igtp,0.43749501009509795,7.037173627430806,14.074347254861614,16.42007179733855,0.4667566392405126,0.6059313446914539,0.2946311723356018,0.3104251642731382,0.23934510436822962,10
Iigp1,0.3437243063316429,7.037173627430806,12.63211325337848,14.074347254861614,0.7560872946032959,0.6020391409681614,0.27350666378446287,0.23825902657804796,0.1846736834608684,10
Ikzf2,0.3140599375728479,7.037173627430806,10.49039906693604,10.749460275416212,0.5400594424790983,0.6216031666495987,0.27017915781118357,0.2781313364180172,0.19583355148743528,10
Il10,0.25597027043355297,7.037173627430806,10.49039906693604,14.074347254861614,0.48957969291219383,0.6379762038285903,0.3341930809718226,0.27695393196750023,0.1869958766775548,10
Il12a,0.2337645293414477,7.037173627430806,12.63211325337848,14.074347254861614,0.3730983788276397,0.6656347211012921,0.39339883952601434,0.3154569760800572,0.2058138966224097,10
Il12b,0.40638433714069355,7.037173627430806,12.63211325337848,14.074347254861614,0.4662553755146461,0.793837190954555,0.31807390743813246,0.2723073987720885,0.2289727664401275,10
Il12rb1,0.26872706247492695,7.037173627430806,7.037173627430806,10.749460275416212,0.5048961197707397,0.6471108568324199,0.25024535539206594,0.2793580586541227,0.20664060743878587,10
Il13,0.3105665895746481,7.037173627430806,10.49039906693604,16.42007179733855,0.5180395276060896,0.7571221051022149,0.24750800395975617,0.1751702795212171,0.13966095840226236,10
Il17re,0.29275859392232645,7.037173627430806,12.63211325337848,14.835664635167012,0.6158709048607988,0.6670666198118617,0.21831392129226418,0.24769740332471102,0.20324374067123463,10
Il18r1,0.3239230636392616,7.037173627430806,10.49039906693604,14.074347254861614,0.5177532138146519,0.594735310022549,0.27282560419734386,0.3002034282633766,0.22712663922189233,10
Il18rap,0.2946663009937941,7.037173627430806,10.49039906693604,14.074347254861614,0.5073075946759883,0.7508951708809128,0.2676238930330511,0.20372617047167085,0.2125393814578502,10
Il1a,0.2893864740282255,7.037173627430806,10.49039906693604,12.632113253378478,0.635459383030711,0.6456858698337811,0.36661341901951955,0.38113744926579785,0.17630497928852154,10
Il1b,0.31005803979932567,7.037173627430806,10.49039906693604,16.42007179733855,0.5772316376417268,0.6448954756988953,0.27265520455814596,0.3211225358194497,0.1584232799092186,10
Il1f6,0.3128731401872426,7.037173627430806,10.49039906693604,16.42007179733855,0.611949660568192,0.7163330790392528,0.2718524881365176,0.31379400229646587,0.24715300964215242,10
Il1f9,0.38139358285366853,7.037173627430806,10.49039906693604,14.074347254861614,0.5664342357401628,0.5562589214262165,0.32857365794557,0.32403688923614726,0.2784620843757521,10
Il1r1,0.2738624243707806,7.037173627430806,10.49039906693604,14.074347254861614,0.5165726597832615,0.6634794893047367,0.28773899832845434,0.3192700977159373,0.19516428006558875,10
Il1r2,0.4175329854654996,7.037173627430806,7.037173627430806,14.074347254861614,0.6949055687331183,0.5093321300724156,0.31334725595703433,0.34909730278596346,0.2575979358952382,10
Il1rl1,0.3280461619639906,7.037173627430806,7.037173627430806,10.749460275416212,0.46232190775913135,0.8628845089395658,0.2930476953056493,0.2829974449626594,0.27883111643251907,10
Il1rn,0.4210474038533347,7.037173627430806,10.49039906693604,14.835664635167012,0.560665593093332,0.5613137846247702,0.3037201901915622,0.3645002305918683,0.2995471710323334,10
Il2ra,0.3382495423499089,7.037173627430806,7.037173627430806,14.074347254861614,0.48660307588662555,0.5651344368695181,0.2423511861573635,0.2957861137845101,0.2825502742353721,10
Il2rb,0.31038696066705124,7.037173627430806,10.49039906693604,12.632113253378478,0.6311467989364353,0.5972514546245438,0.33229612472132913,0.3057910681302606,0.1298194161854978,10
Il2rg,0.3937913663597884,7.037173627430806,9.382898169907742,14.074347254861614,0.5146304697073043,0.5679440597729289,0.2677062720734661,0.24590470548898424,0.27903153480461507,10
Il4,0.27480357136577854,7.037173627430806,12.63211325337848,14.074347254861614,0.4986701034324401,0.7249639639596783,0.3130183790426374,0.2445956291117169,0.34719414193463105,10
Il4i1,0.42807140529146326,7.037173627430806,10.49039906693604,14.074347254861614,0.4573113652312073,0.8443875304002677,0.2682608278914325,0.3288542843693293,0.31528856054683757,10
Il6,0.25531758145349426,7.037173627430806,14.21771526254713,14.074347254861614,0.6771050070135087,0.7025038320433977,0.3014089842145464,0.28682699535779166,0.21224115199345123,10
Il6ra,0.44718705409195314,7.037173627430806,10.49039906693604,12.632113253378478,0.4085914723967589,0.585744397484288,0.24688730019895186,0.376361614416182,0.271670999781268,10
Il6st,0.32859403781461904,7.037173627430806,10.49039906693604,14.074347254861614,0.3172244785243664,0.5072547321780527,0.2331314713296038,0.2794870272252007,0.19472623064593392,10
Il7r,0.34995042062820725,7.037173627430806,12.63211325337848,14.074347254861614,0.7321668672426654,0.7249878247554612,0.2804840609151664,0.32519174631507125,0.23188248256810012,10
Impdh2,0.3111990257118973,7.037173627430806,12.63211325337848,14.074347254861614,0.41108380756696294,0.6696723388481884,0.2823609981093529,0.3276839836979998,0.23025596579646032,10
Inca1,0.30160803859178015,7.037173627430806,10.49039906693604,14.074347254861614,0.5124370338249147,0.6190368062920797,0.3082211970928938,0.33045043308669103,0.19101666301838346,10
Ing1,0.35704622304259137,7.037173627430806,10.49039906693604,14.074347254861614,0.5891714678614177,0.807876746990617,0.3001284395637475,0.27681591628184593,0.1814966731085441,10
Inpp4b,0.3437384439635435,7.037173627430806,7.037173627430806,10.749460275416212,0.3398017450310215,0.6153386472281631,0.383870574152096,0.3437988044865695,0.2758267905511578,10
Insm1,0.21964703452831114,7.037173627430806,7.037173627430806,14.074347254861614,0.3159398970369594,0.6202596701384618,0.27870114792545225,0.3137958231353081,0.2955457677544382,10
Ip6k3,0.36685995132119414,7.037173627430806,10.728172882011632,14.074347254861614,0.5519734189059899,0.7550760264273118,0.3465590125877638,0.28463601666122385,0.29780261243501577,10
Iqcf5,0.3268706110068101,7.037173627430806,10.49039906693604,14.074347254861614,0.5490370633075145,0.6613165789227815,0.2783067518670633,0.2939762624674696,0.17028027600244058,10
Iqch,0.41551350178196333,7.037173627430806,10.728172882011632,14.074347254861614,0.5655816408627597,0.6391816968936073,0.2889662639579717,0.24472683511172727,0.19243225454787116,10
Iqgap1,0.3120616527324068,7.037173627430806,10.49039906693604,14.074347254861614,0.5286336659579595,0.7925606306526038,0.24196486207771634,0.23858790753016768,0.18403153451871904,10
Irf1,0.3941201470089206,7.037173627430806,10.49039906693604,14.074347254861614,0.45292084058872006,0.7122723215381167,0.3083463025096725,0.27141224775510936,0.19495533183456784,10
Irf7,0.2924622332721102,7.037173627430806,10.49039906693604,10.749460275416212,0.49096106350302793,0.6738289295489147,0.29069593739456345,0.31404331313713985,0.25128852399648655,10
Irf8,0.38770749369376045,7.037173627430806,12.63211325337848,14.074347254861614,0.4712083630412462,0.6103625296587658,0.27656472570774043,0.4454447477920436,0.248159160052941,10
Irf9,0.31522549373647035,7.037173627430806,10.49039906693604,14.074347254861614,0.5643006648702741,0.8004382260527013,0.3041726925849212,0.28904135808672693,0.29669454643432897,10
Irgc1,0.28199108408550394,7.037173627430806,12.63211325337848,10.749460275416212,0.639856665364878,0.6563165264245744,0.2914782777174362,0.285217342752735,0.27924980317777004,10
Irgm1,0.35404344141830607,7.037173627430806,10.49039906693604,14.287110121347496,0.49231718319954915,0.7091857539577062,0.2998391003889871,0.29578081167815035,0.19850008920315876,10
Irs1,0.3211658801583394,7.037173627430806,12.63211325337848,14.074347254861614,0.38747566106741804,0.6890974096276457,0.281436361839389,0.31976284637208247,0.22444078889725064,10
Irs2,0.2935241752630872,7.037173627430806,10.49039906693604,14.074347254861614,0.4803790624802108,0.547713854690371,0.28264931198296706,0.2596698158765052,0.24280254366065626,10
Isg15,0.34826546169230205,7.037173627430806,10.49039906693604,14.074347254861614,0.6780576465055658,0.7341217036927972,0.2924741526270645,0.3563951213708534,0.20671209949694463,10
Isg20,0.29350602424755057,7.037173627430806,7.037173627430806,14.074347254861614,0.6165818237387977,0.7726527219443041,0.3513861170063158,0.36765837200460144,0.2634827100334956,10
Islr,0.2445780424499237,7.037173627430806,10.49039906693604,14.074347254861614,0.8076062107076167,0.6899875622106088,0.3101199784161327,0.28745191147973376,0.1312870552036837,10
Ispd,0.40125235326390024,7.037173627430806,7.037173627430806,12.632113253378478,0.5983700454602457,0.668039011441614,0.27851765073796525,0.36022514386535415,0.24665185476851112,10
Itga10,0.3051024026860487,7.037173627430806,10.49039906693604,14.074347254861614,0.4985844454154585,0.6406864243836479,0.29154940015246156,0.2928846414731812,0.1995398802262205,10
Itga2b,0.374291994783481,7.037173627430806,7.037173627430806,14.074347254861614,0.44078590180828753,0.6146574349137762,0.2872447986933923,0.18797893728623025,0.21425533185912693,10
Itga3,0.34905159296398947,7.037173627430806,9.382898169907742,14.074347254861614,0.4719050615707454,0.7366743610205493,0.24582512495927294,0.29896722557175553,0.2318492326508776,10
Itga6,0.2679833180087368,7.037173627430806,10.49039906693604,14.074347254861614,0.4530819839341394,0.5516251225060745,0.34290621402628413,0.4021373738606186,0.23866709525086244,10
Itgae,0.2717627485351327,7.037173627430806,10.49039906693604,14.074347254861614,0.44271624112785024,0.7281975546723121,0.31802649616192136,0.2735829727113475,0.35545991048701836,10
Itgal,0.36949640000280143,7.037173627430806,10.49039906693604,14.074347254861614,0.5540178126220047,0.5432772138477948,0.2908384647733937,0.23531495233047256,0.2712658349668267,10
Itgam,0.3440335766113793,7.037173627430806,12.63211325337848,14.074347254861614,0.6899192424540349,0.5907381663515093,0.3117619137194579,0.30008383652371834,0.28729196243325683,10
Itgax,0.27831323802248187,7.037173627430806,10.49039906693604,14.074347254861614,0.603363942037173,0.7338823655425705,0.3054455760446167,0.30574543916969665,0.23794340888973353,10
Itgb1,0.4495448010532469,7.037173627430806,10.49039906693604,14.074347254861614,0.43517427488584154,0.723409147900606,0.2754748172593729,0.21978871852159795,0.24552762688272708,10
Itgb2,0.34830939138311456,7.037173627430806,10.49039906693604,14.074347254861614,0.8584471119752152,0.6745462158408091,0.2494399435922336,0.3140033971974639,0.17233242052957032,10
Itgb2l,0.32363640855714876,7.037173627430806,10.49039906693604,14.074347254861614,0.40574211359151324,0.7659214528853824,0.35675134031235284,0.2458238478110133,0.3185864833300206,10
Itgb3,0.43832900898067995,7.037173627430806,10.49039906693604,10.749460275416212,0.8268361856831913,0.4436453092216836,0.4068420959878793,0.29670341588100885,0.2252208276071189,10
Itgb7,0.32348779340053113,7.037173627430806,12.63211325337848,14.074347254861614,0.39282969062172113,0.6308779500984685,0.27146283857579645,0.31375344042947106,0.22106234787040765,10
Itgb8,0.3769370418035455,7.037173627430806,10.49039906693604,14.074347254861614,0.5423519929070314,0.5288405643199827,0.24305191004268373,0.3593818149321284,0.15763548664291305,10
Itk,0.34948303953318555,7.037173627430806,10.49039906693604,14.074347254861614,0.4007854368193899,0.5831510386418937,0.2685987189994059,0.28597891364931355,0.23731587002428156,10
Itm2b,0.30123952437457435,7.037173627430806,10.49039906693604,14.074347254861614,0.5195941685054845,0.8298158794367554,0.34787624831254177,0.26672535588890883,0.4411140650745116,10
Itm2c,0.3446752550005243,7.037173627430806,10.49039906693604,14.074347254861614,0.5772412187951009,0.7421754490650694,0.26178869172954805,0.31459411028315176,0.2551978691684893,10
Itpr2,0.3568720468531276,7.037173627430806,10.49039906693604,14.074347254861614,0.47032461864775665,0.5878203843665225,0.31615955531007733,0.28447216774451817,0.24167957656652564,10
Itpr3,0.33194852026550364,7.037173627430806,12.63211325337848,14.074347254861614,0.4900602349243509,0.6989081209813026,0.31315695731399507,0.3026196656244435,0.3405329897406671,10
Jade2,0.38389926854430567,7.037173627430806,12.63211325337848,14.074347254861614,0.5716900294163753,0.6591715886365576,0.23618663958768754,0.29460043435073946,0.17756755153791218,10
Jak1,0.35371194380898846,7.037173627430806,7.037173627430806,14.074347254861614,0.3794176332534649,0.6331125429154966,0.3282475164283396,0.33812324490356116,0.2503905136926232,10
Jakmip1,0.3041742495740448,7.037173627430806,12.63211325337848,14.074347254861614,0.4709895490151653,0.6140425052467632,0.27279156310092934,0.3022401820615146,0.23350225387596618,10
Jazf1,0.3020846234872374,7.037173627430806,10.49039906693604,14.074347254861614,0.7061537541782159,0.7343368903380724,0.30598858292791203,0.3346499097538261,0.1821006594733637,10
Jchain,0.31524669571327957,7.037173627430806,10.49039906693604,12.632113253378478,0.5302227978758645,0.8042293743288855,0.2685232713192511,0.26511157427372833,0.13800214159759316,10
Jun,0.44837837004220094,7.037173627430806,9.382898169907742,12.632113253378478,0.539825681831883,0.7132921277257575,0.26986237752459813,0.33448572002794763,0.2839861081572272,10
Jund,0.3019147153463637,7.037173627430806,7.037173627430806,14.074347254861614,0.4994649929307992,0.6810099193544225,0.2184944141579051,0.3312065807479246,0.20410904900388277,10
Jup,0.2827082661921978,7.037173627430806,12.63211325337848,14.074347254861614,0.5438709445296571,0.7788703595420733,0.29743187595096116,0.19734706498409657,0.20062933937722097,10
Kank2,0.3615981241621948,7.037173627430806,12.63211325337848,12.632113253378478,0.4243180821437018,0.5278142624782414,0.2874374805305905,0.2499200311992252,0.26055166414053027,10
Kank3,0.2567293853863609,7.037173627430806,14.074347254861612,14.074347254861614,0.5940195627657381,0.566923686137299,0.27099814174289616,0.31934260620453225,0.18496129355804897,10
Kbtbd11,0.3909311887431485,7.037173627430806,10.49039906693604,10.749460275416212,0.43657192259700367,0.6446944964777352,0.29296422199720373,0.29200042358603556,0.30176230384901853,10
Kbtbd13,0.3865737308825069,7.037173627430806,10.49039906693604,14.074347254861614,0.6285115883833747,0.6862161710604432,0.2838617685823642,0.33606504286937927,0.2843335580146756,10
Kcnab1,0.4205498749671473,7.037173627430806,7.037173627430806,14.287110121347496,0.553293906668544,0.6471670138135427,0.24760806851741893,0.220855036410279,0.2608438767365893,10
Kcnd3,0.3491333048678961,7.037173627430806,14.074347254861614,10.749460275416212,0.6074128608295125,0.6921957339774488,0.2644526803328186,0.3122651809352781,0.23077004541927104,10
Kcne3,0.3260475321816999,7.037173627430806,10.49039906693604,16.42007179733855,0.5890461299413506,0.6603757592378682,0.31347691311936066,0.30671787371329123,0.2391582675836328,10
Kcnj1,0.3128807821855581,7.037173627430806,12.63211325337848,12.632113253378478,0.4809820327146234,0.7197377455545895,0.26343599666736356,0.2524472026745396,0.2033691754337419,10
Kcnk3,0.41741695109887594,7.037173627430806,7.037173627430806,14.074347254861614,0.6724101478123877,0.5261883204980495,0.30445642408959245,0.3098738399179052,0.2398041851528924,10
Kcnma1,0.3955732267182266,7.037173627430806,10.49039906693604,14.074347254861614,0.6551675034980606,0.6849215290274486,0.26810564211211424,0.20770690826263177,0.15261700328774963,10
Kcnmb4,0.37019079315514064,7.037173627430806,12.63211325337848,10.749460275416212,0.6135819788762646,0.6559169026840325,0.285553674082693,0.30545579282481194,0.2166600887994491,10
Kcnmb4os2,0.40392377403278945,7.037173627430806,10.49039906693604,14.074347254861614,0.3848637414096342,0.5474867580963418,0.31599311062381996,0.2978949283446435,0.27509455816365797,10
Kcnn3,0.27361045027867104,7.037173627430806,12.63211325337848,14.074347254861614,0.4463516589774907,0.5894168404645206,0.2984590304256191,0.27544371012587426,0.23533975022053114,10
Kcp,0.45310426482798527,7.037173627430806,10.49039906693604,16.42007179733855,0.5325188815892041,0.7385445825021496,0.359470717969312,0.28596219345535473,0.23950799307494008,10
Kctd11,0.3395951537595839,7.037173627430806,7.037173627430806,14.074347254861614,0.6416298309961969,0.5898491366073558,0.27398940199797645,0.33548255052535547,0.16976859846403167,10
Kctd8,0.43431535129884974,7.037173627430806,10.49039906693604,12.632113253378478,0.5153752419015507,0.5903866530225306,0.26135899104945515,0.25840301605295013,0.2118972849993564,10
Kdm4d,0.28422185879208456,7.037173627430806,10.49039906693604,10.749460275416212,0.5927031908990895,0.568930711021499,0.2732232647089868,0.35204698481836855,0.3154962315191249,10
Kdr,0.344162201664898,7.037173627430806,10.49039906693604,16.42007179733855,0.4397808875186724,0.6777510808117796,0.2721256668340409,0.2406872279702854,0.23000767271771946,10
Kif26b,0.38874183468100293,7.037173627430806,7.037173627430806,10.749460275416212,0.48494100023374687,0.6468987267389712,0.28035920915223494,0.3712021409775892,0.22737567653279175,10
Kif5a,0.4065934825389056,7.037173627430806,10.49039906693604,14.074347254861614,0.43762717396397643,0.749893277904302,0.25767057627332723,0.26852981156148764,0.2708908719490956,10
Kiss1r,0.4411447472659935,7.037173627430806,10.49039906693604,14.074347254861614,0.6555195401025646,0.6249166073604087,0.2757366719122754,0.25351231059022794,0.2529920623023103,10
Kit,0.26497897971686313,7.037173627430806,10.49039906693604,9.382898169907742,0.40680378218874436,0.5230093730618283,0.3150862213449959,0.29954487401123725,0.23377666761407523,10
Klb,0.4094196900826954,7.037173627430806,7.037173627430806,14.074347254861614,0.5587893733580362,0.6363553338200889,0.22236544469210578,0.2934003826889715,0.19075724277946324,10
Klf2,0.39412368974276685,7.037173627430806,12.63211325337848,14.074347254861614,0.6786446283098236,0.7142965023623912,0.31435178813228637,0.2433972416899371,0.23885667466340527,10
Klf4,0.32693851044810973,7.037173627430806,10.49039906693604,14.074347254861614,0.5405903098392212,0.6637530454639433,0.2085539713605346,0.24791849714015854,0.17189235209544435,10
Klf5,0.3625826303385923,7.037173627430806,10.49039906693604,14.074347254861614,0.4579686808578953,0.6484953579888146,0.2536000378507116,0.23743354558587942,0.21204932028281948,10
Klf6,0.30026403271673424,7.037173627430806,12.63211325337848,14.074347254861614,0.5958562502113709,0.7475345317609713,0.2541536385210821,0.2989498556308978,0.35277526804940423,10
Klhdc2,0.32205312846261397,7.037173627430806,7.037173627430806,14.074347254861614,0.5363453626515424,0.5903298281524304,0.32560688220007794,0.2933602914155864,0.2402519815647621,10
Klhdc4,0.39167337281840925,7.037173627430806,10.728172882011632,14.074347254861614,0.5792204464958088,0.7306335881840621,0.33355735447910956,0.24535234333563316,0.1907290424573266,10
Klhl30,0.36138678663320506,7.037173627430806,7.037173627430806,14.074347254861614,0.7009094528791191,0.6123881345869414,0.3152359215171543,0.3054147259700663,0.15399991641471475,10
Klhl6,0.4009638068808729,7.037173627430806,10.49039906693604,14.074347254861614,0.48059222315012956,0.7117553790112869,0.29013964989690405,0.2506261578352361,0.23012254940463978,10
Klk1b11,0.2578504582630603,7.037173627430806,10.49039906693604,14.074347254861614,0.43450035441622903,0.5986942868976587,0.29166525995088727,0.27218067845285226,0.2770749685352259,10
Klra17,0.4313477202851496,7.037173627430806,10.49039906693604,14.074347254861614,0.4513648711023135,0.7411044439253522,0.2867829437626665,0.23811415441469538,0.20154175806518082,10
Klra2,0.455718017149672,7.037173627430806,10.49039906693604,14.074347254861614,0.5824605243447878,0.7468732372267056,0.31195353955709276,0.2906625501526307,0.2820366512218835,10
Klrb1b,0.3021834520745136,7.037173627430806,10.49039906693604,14.074347254861614,0.528264341719792,0.7935466016769881,0.35758858855615394,0.26693647351100047,0.23387034027481915,10
Klrb1f,0.3996160212657294,7.037173627430806,10.49039906693604,10.749460275416212,0.5608006879186023,0.587800077951479,0.2715342268115692,0.26508884721535003,0.31264685913444923,10
Klrd1,0.3279777746656763,7.037173627430806,12.63211325337848,14.835664635167012,0.5989848049166674,0.6768070435632343,0.30945656240000097,0.304827884162197,0.22730364874876716,10
Klri2,0.35110500323952976,7.037173627430806,10.49039906693604,16.42007179733855,0.7243851255335905,0.6843278352616566,0.3132666177536291,0.2898001938876962,0.2426793824846446,10
Klrk1,0.21094750115445168,7.037173627430806,10.49039906693604,14.074347254861614,0.533029787936024,0.6554373574082177,0.25733368422617164,0.2926259556805329,0.2987655991882369,10
Kmt2a,0.40166783126855043,7.037173627430806,12.63211325337848,14.074347254861614,0.7041096493783591,0.6836846554172984,0.29573370678136435,0.2771600178447247,0.19892793449817436,10
Krba1,0.2706708783915436,7.037173627430806,12.63211325337848,14.074347254861614,0.6997951089417582,0.8222782680538665,0.3021208073718204,0.2630875406541515,0.18474100251775963,10
Krt12,0.3609538447324485,7.037173627430806,10.49039906693604,14.074347254861614,0.6569534713386297,0.7170078199752293,0.2705406230390625,0.25147490945010154,0.2011066529096238,10
Krt18,0.24336898871595283,7.037173627430806,10.49039906693604,14.074347254861614,0.511676680151193,0.6412546395737807,0.2539164623171846,0.2625992379045438,0.1822495123634449,10
Krt24,0.36993041440553104,7.037173627430806,10.49039906693604,10.749460275416212,0.5470178427006128,0.9296128173360227,0.34204351032050884,0.3285276619037336,0.2353189990016864,10
Krt83,0.3867492934765908,7.037173627430806,10.49039906693604,14.074347254861614,0.5053494158291565,0.5334684673348948,0.30444398661256566,0.32169269588138927,0.27432657120774034,10
Krt86,0.32987514248940597,7.037173627430806,15.019965672275145,14.074347254861614,0.5293179022120988,0.7972568953430283,0.2903146932062349,0.273210034215364,0.30550522798960406,10
Krtap28-13,0.46800903162546553,7.037173627430806,10.49039906693604,14.074347254861614,0.4927905872765235,0.7554853255555399,0.2727936988419468,0.300009414825392,0.26805140153225127,10
Ksr1,0.31071936540633033,7.037173627430806,10.49039906693604,10.749460275416212,0.5122639256471962,0.7086297164518881,0.26657712071876905,0.23149995754572225,0.25102534946856025,10
L1cam,0.2906880949006999,7.037173627430806,12.63211325337848,14.074347254861614,0.6025786055591644,0.6118769298657198,0.306688680337727,0.32685451625723383,0.3056830102889687,10
L3mbtl4,0.32649649956202814,7.037173627430806,10.49039906693604,14.074347254861614,0.6423620933356606,0.6406509820168058,0.2910611029438417,0.37976354779589755,0.2641698768791453,10
Lad1,0.385070309198813,7.037173627430806,10.49039906693604,16.42007179733855,0.671883577526839,0.7297445891415791,0.3236591047349681,0.29770462985148416,0.3321621882113066,10
Lama5,0.31533137794244587,7.037173627430806,14.30415509586823,15.019965672275145,0.4880489901121264,0.6149770892510203,0.23525678731007285,0.2694797613821462,0.176558135860589,10
Lamb2,0.33080425459705654,7.037173627430806,14.074347254861614,14.074347254861614,0.5532928641416818,0.556317371611937,0.3036741686933728,0.29076334925859765,0.2665194100512559,10
Lamp1,0.3730516000297142,7.037173627430806,10.49039906693604,14.074347254861614,0.625527304761421,0.6571506365375261,0.2570643370541756,0.2937867783055416,0.22437979575575254,10
Laptm5,0.33452576912654736,7.037173627430806,10.49039906693604,14.074347254861614,0.5173547914133652,0.5235694581816225,0.30762674549269153,0.2915129628506777,0.2785142504271699,10
Lars2,0.37490488610977235,7.037173627430806,10.49039906693604,14.074347254861614,0.5717556978098268,0.594275374747932,0.29723309417599847,0.26187477575032425,0.23707109672274587,10
Lasp1,0.31438828204656455,7.037173627430806,10.49039906693604,14.074347254861614,0.45299185359587163,0.6657257322771801,0.3223164572149876,0.2402724959415905,0.35872608272520295,10
Lat,0.2914312558841029,7.037173627430806,10.49039906693604,14.074347254861614,0.4505861631217681,0.5743918463519678,0.32797559044775493,0.33651629117457343,0.18987072168771196,10
