,Baso,Eos,Lymphoid,Mast,Meg,Monocyte,Neutrophil,Undifferentiated,n
Lsmem1,0.23733620850064863,17.870014862690972,12.638610661599053,11.12101413951988,0.4737550989079161,0.236171405448139,0.21210915521277424,0.1621894051095518,10
Lsp1,0.21559521707580984,15.385929849210319,16.610642397800763,10.985872310022586,0.5175235259273471,0.23608427363875956,0.20610973695841342,0.17952698168768486,10
Lst1,0.20871886869456793,18.65251648599586,12.638610661599053,14.484937392541376,0.5232333673266151,0.295379254757107,0.2393154083045044,0.2178814684458469,10
Ltb,0.24267898130126636,20.03277593769527,16.768892039007326,11.258115735142132,0.5702968579582149,0.18123621703665754,0.2697517275497287,0.19179713413656757,10
Ltb4r1,0.24447145571859272,12.064278107136992,15.433231951175308,11.255384410724943,0.5186323765567876,0.27817035994018025,0.2943906368875161,0.23676732166361578,10
Ltbp1,0.38893761660119025,15.340554342870497,17.886788530111172,13.082753969121477,0.4037334224710245,0.3744621015571509,0.2696516342947349,0.19803817748662922,10
Ltf,0.24703135920103628,16.605143798057515,16.026313313499195,15.759864608718976,0.6195880654168872,0.24948829517919352,0.28592941716830894,0.1355905621459094,10
Lurap1,0.14284963771580358,15.520292381503706,15.337650220528861,7.472526385716514,0.4277862761298438,0.37423193525056336,0.2934342428754693,0.17499709611895992,10
Ly6a,0.29338635575842387,18.448796208511506,12.678213878105401,7.265299704543497,0.6129115391436989,0.2139755586651529,0.26832652000753526,0.2598604556338123,10
Ly6c1,0.2324480595036566,17.801225643433934,13.060932851735837,13.43994664248858,0.5717321655874178,0.29582444996984925,0.31002750349209124,0.2794691114899973,10
Ly6c2,0.20535089870340453,12.288719217692691,12.8562609414042,13.299328947391034,0.4944848445072178,0.3059020288795048,0.23626770941777359,0.23481762631838365,10
Ly6d,0.2640648622360107,20.819805537723305,10.499289778668196,7.3615470225822435,0.5084127237087637,0.3115309541923751,0.34547794958137307,0.1952130024394171,10
Ly6e,0.2576402624883801,18.406323685226905,12.835019604032311,7.321952027688159,0.4943213795900295,0.2794113323275936,0.29065500259634974,0.28850503172606057,10
Ly6g6f,0.21133714345535962,17.81458230944952,14.503647145834792,7.619643078721953,0.42355243489430583,0.416246689456832,0.240986465023601,0.2607883235915408,10
Ly6i,0.21260981576356222,15.918106840889983,14.495204499952614,6.970191577622032,0.5675013669276785,0.2894930589554664,0.2839838818889626,0.23003549234858367,10
Ly86,0.25468388171649525,14.324396585586708,15.30779103395755,7.345311128017272,0.5465721626041377,0.33805734967168694,0.23447139858255228,0.17975205809477202,10
Lynx1,0.22243885866059554,17.105899194380527,14.543786427056931,10.77114185732952,0.4564331624209032,0.2924992928987146,0.23781644750542622,0.18549593930812286,10
Lyve1,0.28301573423772924,18.718192898711322,14.42000836796487,11.2740215845272,0.5693228854078165,0.4109256952878187,0.27352172672334224,0.19457001706302643,10
Lyz2,0.29731027420614337,18.063514230876404,15.793543187403246,7.457251100622766,0.507634084776084,0.23866228594409958,0.27272468884749396,0.23990846252240272,10
Lztfl1,0.2291566105482138,17.983765735936437,16.74147958839537,10.528046334153851,0.5698371250145436,0.32157459272143996,0.3082187868868027,0.21101869817557653,10
Maf,0.24190131830894546,19.95245193103377,16.713374869817958,11.114910031669746,0.4330436829429183,0.2827251985188674,0.2618312262882076,0.14235805090353187,10
Mafb,0.21516703740073473,16.137764441179286,15.175582145528319,15.70652115475047,0.508077574716274,0.3060420332319786,0.2046967797776877,0.1994508542150252,10
Maff,0.20179708315589864,15.004738117338215,12.689941048365279,14.672511265329735,0.4908694053433471,0.29339752429468247,0.2962868856024153,0.15536363935487507,10
Mageh1,0.23123815140516732,15.888408531482527,15.433231951175308,11.109210100411591,0.4407847342634221,0.32715414447361,0.3344070703072882,0.22941518076751502,10
Maml2,0.2327620383143519,15.665120305436945,15.012141357181687,13.280740530729673,0.4475196710800994,0.3308071403973426,0.27675386979106287,0.2125439741115582,10
Man2b1,0.22611764907347648,11.611067724928995,14.487537103916042,9.923377535277101,0.4990638326959777,0.38293762846480445,0.23355371499172564,0.1837309162184358,10
Maneal,0.20978558476709622,14.366614210230356,16.574926029116057,13.309537587699532,0.5221484519907582,0.29567041149818485,0.2566096370767973,0.17724669582817937,10
Manf,0.21758677482362251,19.64126455037304,14.225528090196441,10.98773195396191,0.49935375697562356,0.25935664632214217,0.2702398153205595,0.1920509510019376,10
Maob,0.20757959640826265,15.431247608890763,11.9450236202177,7.132389066196866,0.4469377071883372,0.3542867936638688,0.2783108030643091,0.26643183662628817,10
Map10,0.2381551705603499,21.5284973150758,15.25002640426291,13.139096822264246,0.49291705442176137,0.2844142749307067,0.2982145834465667,0.17906437433504596,10
Map1lc3a,0.2124282183122405,21.667563226154254,15.220672145811317,11.127084863977872,0.5226834763104905,0.3105039011961687,0.25969999576830194,0.21635783372801573,10
Map1lc3b,0.28222624751977865,12.05811312217332,15.461762320495007,13.422488273502578,0.5685999978145456,0.3721678135953766,0.34713414052773095,0.251036161015625,10
Map3k8,0.24988808170826549,12.271977045134904,12.895652435350867,7.499958609872338,0.4855340747959276,0.32469266221305915,0.2880301854980133,0.23006523774236928,10
Map6,0.24074475977445062,18.417640889461662,16.74293712899217,10.755145652224464,0.4942821414851875,0.26000223571873465,0.29559906557942983,0.14002161743618888,10
Map6d1,0.19373549540437504,16.587902239755067,15.382265158353226,13.361791443725293,0.4812046583817555,0.2310741479655356,0.2922778615863036,0.1897814507620401,10
Map7d2,0.25039957468572105,14.466822685345377,14.429134224608047,13.584373054691172,0.5282647591780508,0.3181244154258051,0.3076365258247259,0.20293299392788247,10
Mapk11,0.2726287962461431,16.386228396257852,14.381103988457445,13.476928738289809,0.5496318659219748,0.4042510537821744,0.24801097079422607,0.21532871043591797,10
March11,0.2278014358362416,18.096187628378427,12.880394020708295,11.122277154685534,0.5410624154558832,0.32414368762165807,0.26030450806738925,0.16393306465753846,10
Marcks,0.20135206183504023,14.300713421032283,15.307791033957551,15.5037656253244,0.5162585543567292,0.34820695625925835,0.26413467468338075,0.17113501465687692,10
Marcksl1,0.20676056374503327,12.794695761836271,15.168258677171067,12.829344284772253,0.4963806781085723,0.37704913367645954,0.32719926945174166,0.3055245226998141,10
Mark1,0.24306940228310378,15.004738117338213,15.433231951175308,13.13233233593727,0.4681098435504449,0.356303252130746,0.2728502687352498,0.2430052436454109,10
Mat2a,0.23624674018752642,14.150728486885649,13.091976498217868,15.900153476819435,0.5602567039986023,0.3014790344723223,0.31660429796640094,0.19570311097676094,10
Mboat1,0.2083787915075914,12.382632462297645,14.264533493887791,16.333539122423282,0.5656672171026063,0.37713537210559517,0.2605019822037845,0.2144414640855768,10
Mc5r,0.2530804677818505,17.95903076031291,12.824097556124327,11.118384897475005,0.5188054875690741,0.372193243705889,0.3222058792467317,0.22816854554963867,10
Mcam,0.26336963750855696,19.882646632693756,13.047170813056994,10.890725530077823,0.49902552040914694,0.34316432937440045,0.2631729388300478,0.19673074124450152,10
Mcemp1,0.2446307952661905,11.78750873605817,14.208129049780466,14.791538512530087,0.6130028395603238,0.38563134061550536,0.22465434729075218,0.15288845657233138,10
Mcl1,0.20657135440202723,19.757895036894926,15.138065376711703,13.105941585693731,0.524951824712323,0.29766107605085135,0.33054610134211976,0.2519637773267668,10
Mcm6,0.2330712088896956,18.34150468729932,18.60061094048589,13.083927067377546,0.43556232858145427,0.3340480532586323,0.27680676821671735,0.18290833064656803,10
Mcm7,0.17170249833101617,15.007329666707472,14.278216468873246,11.131383984509966,0.5242086095951997,0.29570038190144443,0.28671771929332673,0.19902317637934658,10
Mcoln3,0.2728166867253856,15.072588862466635,18.03426290559214,12.983140900919187,0.5689277999391175,0.3245701702734468,0.28793160581756,0.20361486042730764,10
Mcpt1,0.17895950203881514,17.87001486269097,14.495204499952614,10.901879331112823,0.5425518049026018,0.28264374352924665,0.25589094487834596,0.16480706671070222,10
Mcpt2,0.17770992446997963,17.615095494862626,14.458039580860083,7.376971868025762,0.5662467219544316,0.3126443491447708,0.2905955995237924,0.19704398412909968,10
Mcpt4,0.20098697640438132,16.60514379805752,16.04327729907134,6.8359459529860365,0.443341933382878,0.27299031812172253,0.2635537911220439,0.1971557929183428,10
Mcpt8,0.17572034034578002,14.576635880138033,11.099142085926944,15.595059774737189,0.5636898213344623,0.31703547561106366,0.37810545420540354,0.23444706711651275,10
Mctp2,0.2540464641172567,18.448796208511503,15.549325528510911,13.239912165233108,0.5364918438944588,0.37113742877981776,0.24916868014316634,0.2549957616160033,10
Mdga1,0.2494603038666137,15.012141357181687,13.10283732980223,15.9126957142446,0.49723528587291976,0.2939373223265644,0.3272762882896869,0.1997659556193369,10
Mdp1,0.22141100685261586,16.878947379525506,16.04327729907134,7.116077053622005,0.4798534221623721,0.37899493546822793,0.24239011470511723,0.12182536731705501,10
Mecom,0.28315914511644336,15.233616345032619,15.35291609491983,11.127695199702243,0.5246249151613266,0.28174405551468695,0.25950131764368245,0.18091138864402137,10
Med9os,0.24932899002213213,14.09414624140023,15.599746518725617,13.41344612221853,0.5182663097328771,0.28903983785479787,0.3007595410417194,0.1608641815619499,10
Mef2c,0.2628750169476782,16.455563792303106,12.899601115080479,10.76850846366455,0.5310588662148381,0.4727298558204183,0.31273847474147565,0.2926039328361008,10
Meg3,0.2914126190463651,18.592979104831784,18.6610053599036,7.164001706908342,0.4467500043255113,0.31675938065294196,0.2695176141859692,0.17673079023805016,10
Megf10,0.2768875938340588,14.294885021489767,14.52386154214035,7.223477786296229,0.45813014869359026,0.28272885928386143,0.2787126568193746,0.1705522028331155,10
Meis1,0.24360692930920574,9.497086086057367,13.057553112276226,10.75806589791384,0.4457400650212342,0.2647437957935987,0.2789213548938721,0.17960809923502485,10
Meis3,0.25170155852108317,11.809757195318115,15.183274716533267,11.140250250482072,0.4963682672780345,0.3230738075492488,0.23446566433396976,0.14151817145047169,10
Mesp2,0.2895477509618251,20.91699020569281,17.916222444445037,10.982719151592514,0.5196225585591029,0.3140756598158136,0.3031521303215528,0.23170151638538972,10
Mex3a,0.3124431735874867,19.987446959128114,15.389486786764204,13.418579532366921,0.5215177320848338,0.30347995884993356,0.26554027942767794,0.23846832004860102,10
Mfap2,0.22231090696382316,15.170385841569454,14.458039580860083,13.414755687892944,0.527798853969077,0.31495325972566535,0.32916624670707273,0.18050520091960803,10
Mfge8,0.28939520228482324,19.882646632693756,15.015005350081038,11.116383027311176,0.4489123893089771,0.25488151415068655,0.2557620161070629,0.21717062898631562,10
Mfhas1,0.2646304821409555,18.842100247998555,16.762716168229236,7.160181794717992,0.509868161172814,0.303450701752889,0.2758689627751862,0.1469176287325427,10
Mfi2,0.24740737900444892,16.948718097276373,12.843673555256544,7.518196151118032,0.5064568054381382,0.31232207277020435,0.2584063818944359,0.21926872072780368,10
Mgl2,0.20124143973251102,18.132593434708575,13.03476778564188,7.411443183412548,0.49899838187023693,0.2963208246072056,0.23649672911550954,0.1561421862045215,10
Mgll,0.26512259772633484,16.795582816658374,14.315848228649704,13.435902644614716,0.4777731896982172,0.26235051720046665,0.258569787159713,0.24544155151168165,10
Mgst1,0.25145048615044874,17.983765735936437,14.225528090196443,13.155287243087482,0.5659714056043044,0.272865334441572,0.2250893341438319,0.20661617805948473,10
Mgst2,0.2873857585119469,21.521281764004048,13.024013249329391,10.513069310735052,0.5325829782296109,0.257514082982029,0.3340644934013114,0.2317564483989503,10
Miat,0.2569570792785239,14.537703556518268,12.835019604032311,11.134692516060309,0.46491482943318907,0.3366846559957115,0.280344711017596,0.18386274886672407,10
Mill2,0.2744556370913403,14.324396585586708,13.100460709609466,13.11021811822737,0.5082017477761963,0.3180623037843216,0.248395766394064,0.17588200182547223,10
Mirg,0.24897732815322968,16.1899399233618,14.450352465030544,10.765471664661879,0.5010447557356262,0.3363917897373809,0.3061260469029696,0.2026981300183212,10
Mirt1,0.19648497073539417,17.915050491052387,15.977685563788553,13.115847278893538,0.49975469052499394,0.2961184791900278,0.27062799111614333,0.15454152151624215,10
Misp,0.22102430271949,16.948718097276373,12.843673555256544,11.12493736965254,0.47627176432531965,0.26526299438775564,0.3236497770364796,0.21161949896091295,10
Mitf,0.22164467023182452,16.545474070618937,12.832758872787112,7.3732994132470715,0.5038647676260599,0.28847529263899774,0.2853180354021656,0.2811659022842071,10
Mkln1os,0.25479791272803143,16.878947379525506,15.454997342060498,14.82126773810519,0.5189791649498297,0.2940929999030539,0.2776145012855923,0.15881495089452444,10
Mkrn3,0.19958380085410987,16.60514379805752,10.740723104859828,13.25475041258246,0.4007344152159232,0.3629107670125083,0.2411403272838377,0.2640937538692158,10
Mllt3,0.20973821825220107,18.827894272706345,14.458039580860083,11.114169455241381,0.5345084348963015,0.32192464097683055,0.24296887459872674,0.19808612158691885,10
Mllt6,0.27417687308354854,14.398294005769543,12.630813458324898,7.481302291702017,0.44298068287234144,0.35803636823264123,0.29648179790660967,0.23494398358819554,10
Mmaa,0.19867740470671633,18.696106062830232,15.177510541273012,0.8359949247538988,0.5116305893502235,0.40301808055467275,0.3320261977972838,0.19922757649774825,10
Mmp11,0.248537656005384,16.10237925257208,15.983607800551649,11.124525717338312,0.418737072479296,0.3896164028227371,0.25368260830835354,0.2438229527719857,10
Mmp12,0.23864393753814717,16.74293712899217,15.393709598318935,7.207053830614818,0.494354102490054,0.26294929657998106,0.19200640871295144,0.16810605394200642,10
Mmp13,0.21836069854486478,17.908847309049623,14.466822685345377,7.145210248648468,0.4321549902941565,0.3089338985020451,0.2644422336591834,0.24580952773399295,10
Mmp14,0.21736023205958052,15.431247608890764,14.064991201947201,10.530324498686344,0.5199421786577106,0.2536177005345477,0.28713132573863875,0.26105352367426266,10
Mmp19,0.17695743527851387,18.102326622713818,14.495204499952614,7.668930684745071,0.470865752097017,0.3905469313550366,0.2401207056706675,0.26374374583906063,10
Mmp25,0.22976399862609856,19.99731377100371,16.74147958839537,7.417447576884874,0.5754340177633991,0.3340470330267751,0.2528367232748488,0.19030465386296927,10
Mmp8,0.3260096109140159,17.754909465405355,15.337650220528861,7.154410245252228,0.4836852977378589,0.3255137978635408,0.30719839266147825,0.2773158795057658,10
Mmp9,0.26899833556123565,12.395792558660343,15.337650220528861,7.530785509352829,0.5115089909947181,0.31545258121306646,0.32731101039762533,0.25299851170164706,10
Mmrn1,0.23622107539699638,18.007849733502535,17.7176730446065,11.11617477203181,0.548594844537701,0.4018245879060018,0.17990408012957673,0.24796597797543865,10
Mn1,0.19917198833081,19.143074100573642,13.047170813056994,12.640813204579914,0.5153199649729028,0.3870005634613002,0.2528831965339344,0.16873804369619386,10
Mnda,0.273591111238237,16.605143798057515,17.502440190666007,7.554778900193508,0.5008200944290891,0.31424854283350945,0.2408730941727764,0.2313786162166665,10
Mndal,0.25652313636460833,15.243043593937099,16.41482433277433,7.69099181581186,0.4826081846878129,0.221390334122681,0.2278115974168246,0.13032825465528397,10
Mog,0.16718690572051625,11.956180655931965,15.175582145528319,13.41483026898734,0.5093150377427831,0.2947014862692599,0.26575721564456445,0.16938557248757863,10
Mogat2,0.20194090033029874,19.166234647368054,13.047170813056994,14.717116436169869,0.5189837515735412,0.41667939676262344,0.30464908579273314,0.22285618550195208,10
Morc2b,0.3191627740031398,16.731815317208707,13.01108861531155,10.741067332399489,0.5168486731613423,0.37014011817754133,0.2355146666705246,0.15550368121042188,10
Moxd1,0.3134870861073665,18.754213679597573,14.429134224608047,14.544124801744474,0.5416526867691714,0.38532876925355275,0.2649174778067575,0.20143712925586835,10
Mpeg1,0.2825867174381135,15.357424428413122,14.315848228649704,11.114070201404555,0.5881664711404988,0.28913568493688735,0.19421286541251004,0.25121286680618377,10
Mpl,0.28491806290404603,17.83951756789762,15.382265158353226,0.8630521031769457,0.450829156135711,0.31569133640750113,0.27264855402640104,0.20852772410144063,10
Mpo,0.26887532711406814,15.124294331365427,14.042727885110304,14.806961149836077,0.5863459000603729,0.24977801601597008,0.23741266354831406,0.16470175862512204,10
Mpp1,0.27227743622816125,18.796436808254985,12.6298162020428,7.5434584785124015,0.5502941085879655,0.26695454872929536,0.26909997029269156,0.2087601325689272,10
Mpp2,0.22393411405057406,15.848842699302736,12.832758872787112,13.249341704950252,0.49741448014135475,0.3116240746696792,0.2966280880364707,0.2094654373151093,10
Mpped1,0.1435483998273488,16.74293712899217,12.85815889971037,7.126964766142591,0.5415059798621225,0.2557830260681895,0.2940423712702147,0.23169928550911723,10
Mpped2,0.21078716788867258,16.74293712899217,14.278216468873246,7.385851781325991,0.5157338015227172,0.35953316649483674,0.24880778072401757,0.2018366665133336,10
Mrc1,0.31068037682846766,16.713374869817958,15.597226085963614,7.378245879963287,0.4667923177759371,0.2746813621603544,0.21433357112767001,0.23674134855616563,10
Mreg,0.18480010964183854,15.475655376397627,14.398294005769541,10.889826550876496,0.4561565494373596,0.3794352687781157,0.28694944883215967,0.2501441063272755,10
Mrgprb1,0.22113068981801165,12.138659624721926,15.337650220528861,7.575953877687165,0.5154063408562686,0.3673927242053759,0.2381515759113892,0.30037670839516656,10
Mrvi1,0.26006727452790995,15.90593375004606,15.235752552747904,10.531553605507936,0.381712504672162,0.28364882993578133,0.23716622229456677,0.17111457962928112,10
Ms4a2,0.20078107889757588,15.948084422966062,12.819641419473433,7.232386579972084,0.5053934342329031,0.3762774441526968,0.3499431475052592,0.21040118988129172,10
Ms4a4b,0.2788146061919417,15.431247608890763,14.843683482485174,7.318425881267576,0.4505060718509036,0.27972117937962354,0.25425194330034756,0.15095654243303588,10
Ms4a4c,0.30223321153199734,17.700371923316094,16.425070838174726,7.472966654708557,0.4742052041149253,0.2529604341717489,0.280370434317264,0.24319003144427964,10
Ms4a6b,0.23644428237140444,18.16417992647243,18.51347963702755,7.575220801267418,0.5391112368939233,0.23680080830047262,0.26762913465215754,0.2120963445741021,10
Ms4a6c,0.19850501670074105,19.64126455037304,15.091561710288639,7.485477708267136,0.5637122430405875,0.24560385432096515,0.2934289711339825,0.24410123392310482,10
Ms4a6d,0.27271563564969753,15.790888859635603,15.925854807196568,7.150407212326845,0.48263723249829776,0.24580770857055917,0.24207226927234976,0.22221007371836124,10
Ms4a8a,0.22701615709213335,18.69016211150922,16.74147958839537,10.743219383486146,0.4847377126660009,0.25497660701274627,0.2908627054615755,0.17113281235105654,10
Msr1,0.22024356732667255,15.36015152190078,12.895652435350867,7.5383374623192045,0.4836193487545446,0.23493195934303948,0.28474837978789347,0.27082013638227675,10
Msra,0.23413206015807866,16.731815317208707,14.256742041579631,14.444787500292321,0.5265978376188504,0.24585067370103023,0.27066235025951535,0.20070913545538746,10
Msrb1,0.23379151078688173,16.110696555358842,14.315848228649704,10.895673309017806,0.5596071550975458,0.27440675275840976,0.2677022038160046,0.2593720869920122,10
Msrb3,0.20390884677539786,17.983765735936437,14.841931905019933,13.470501388027431,0.47712450433307013,0.3546924425176998,0.26670042662691384,0.1893371167828025,10
Mt1,0.2260637699423161,19.9427941623101,15.198323392537077,7.0248115571830585,0.505468008183802,0.31641836976860627,0.29173101058940737,0.24696622410606062,10
Mt2,0.3096678322096354,16.977783135658715,15.520292381503706,13.243230274856959,0.47451293505334663,0.3264523987583667,0.24365154725547034,0.2402445504897703,10
Muc13,0.2793742904266336,13.29333248009877,17.845744848938928,14.783298794584352,0.6005546387627322,0.27604658739059174,0.4051530445661307,0.2015028578133702,10
Muc20,0.13111653952395652,14.607099556772688,10.618923742087354,9.494441870132617,0.4810618234776541,0.3549519848281777,0.2462548093159151,0.1848344440223425,10
Muc6,0.27795791663643105,18.57220753252503,14.52386154214035,11.126489305540893,0.4190498436159491,0.2805776078088833,0.28243764113102254,0.14929219222956214,10
Murc,0.22287873115832457,15.00995024188813,10.739512767709364,10.90606156262736,0.5176878752775609,0.2503000727813743,0.3044267570451806,0.2651311075867771,10
Mx1,0.17238557561471293,16.74293712899217,14.315848228649704,13.238959396728928,0.5118424378176518,0.2487667181969498,0.3210031018735304,0.21815913805506032,10
Mx2,0.2524255532401167,15.256396379398959,12.832758872787112,13.15402578196607,0.5002094070718245,0.23100343241924193,0.25319856220200176,0.15110589063133945,10
Mxd1,0.20640275415500609,18.88976566309845,14.208129049780466,13.419608788831393,0.515249511239008,0.3090291389182219,0.2633173822816367,0.1706670551241224,10
Mxd4,0.3062731837179443,17.88364528221076,14.664793702164978,11.26313423390568,0.4479221149347446,0.319155889489624,0.31457932357257284,0.19815832412562345,10
Myadm,0.26546559431884503,16.725173292109037,15.822174791844704,7.443883099293421,0.40250268413729823,0.25595277820395984,0.22466692365508564,0.18040904945844874,10
Mybpc1,0.2249224931667078,15.072588862466633,15.17751054127301,13.256207382223918,0.4889609111991989,0.35082531030100056,0.3189335511710298,0.21154077402434293,10
Myc,0.290679041680485,18.231710125417518,15.36015152190078,16.244724757845397,0.4691809482136115,0.3126795966730296,0.3111184902047359,0.21920312539475958,10
Mycn,0.2790981106873873,17.972242097322376,12.835019604032311,0.6266140345202907,0.5074021111026249,0.27206847713991655,0.3309661373738616,0.16923193337558834,10
Myct1,0.28059061685839204,18.308212325442234,13.091976496426954,12.955653407643256,0.5130292970423094,0.29413585046284035,0.23921469665271514,0.1715120773900931,10
Myh9,0.20998217997176855,16.605143798057515,14.466822685345377,13.144199402139874,0.5149897862977948,0.36066069636149783,0.25465492274449986,0.1655436720879193,10
Myl10,0.28155511019124935,11.59131043334532,15.012848066618306,11.108590456739472,0.5220401726043103,0.2809751821519464,0.26648776046708267,0.2708005693922329,10
Myl12b,0.1776358711021776,15.138065376711701,14.239704994923992,11.258602509870615,0.4965873407395084,0.3499877455580613,0.2810958458404963,0.21380458155700913,10
Myl4,0.27578386537545135,20.066396284133354,12.880394020708295,12.903721606225139,0.5175212391666604,0.35322856507744865,0.3008300521535017,0.2236745332182802,10
Myl9,0.19522911326367495,10.99729791178575,15.013713910916323,11.134307106452935,0.5128322971179013,0.4901067970380773,0.24098525434211862,0.19113884905140324,10
Mylk,0.29307918311694986,16.587902239755067,16.734841399026056,13.518735462537707,0.583887493754985,0.3487143951360116,0.23328808275567153,0.18923409582200543,10
Mylk3,0.22229322401911952,18.310336324295378,15.433231951175308,10.735282525247884,0.5016182597852191,0.28461572494751386,0.2888135048218106,0.1626708827902792,10
Myo1e,0.2786011408361942,15.784748510000641,12.83374035925283,10.98624749406105,0.6189028208566553,0.2592917043290384,0.2791994463356017,0.2665794907161332,10
Myo1f,0.3078020504335067,18.754213679597573,16.75883831592236,7.3209921376567175,0.581328590808073,0.33041991679223315,0.28960343699119256,0.2705218391124438,10
Myo5b,0.27250084406768776,15.31224482766652,14.264533493887791,10.9005242393505,0.4468198566751471,0.31491970209478676,0.25549778380797544,0.24661562225637237,10
Myof,0.2911412004672689,15.045342189882234,18.98393235679211,11.115832174082211,0.5737349535944718,0.2915995506244793,0.2030164990736254,0.1264102147625895,10
Myrip,0.22990733926652349,18.540171855647834,14.523861545005659,13.462746087996743,0.5224510328926005,0.29852772254601645,0.26163650265026195,0.21293792235628453,10
Myt1,0.270127411309447,18.582338452810497,15.520292381503706,10.515546899323164,0.4978665867669235,0.3341617268444946,0.2636067073753236,0.2152079856898049,10
Myzap,0.2415541593032137,16.545474070618937,14.436832638423766,10.893657438117685,0.5127205857129662,0.36965795374186616,0.28265008310339296,0.19346208140952734,10
N4bp3,0.24373814954282344,17.927445364043827,12.819641419473431,14.542494593604282,0.49399359398599335,0.3043988892517262,0.18424240496815017,0.18912616682270647,10
Naaa,0.28483788233724866,19.987446959128114,15.1222776712758,7.382567861729558,0.4516018946060228,0.27061649440933794,0.26737734638830846,0.2021932678688678,10
Naalad2,0.2437652272351695,21.64505528485073,15.00995024188813,13.245383831520572,0.47305245397878515,0.3299006761075008,0.299814757181624,0.19457323135171006,10
Nabp1,0.2447766278347329,19.71665300289852,15.198323392537077,11.12884082565459,0.5645283212956627,0.29126894787710655,0.3038703788271344,0.18145982143650943,10
Nacc2,0.2411924469483714,15.63461320789983,12.832758872787112,14.961270910457666,0.456869278114728,0.3428148516392075,0.27622920234606646,0.17754932452361744,10
Naip1,0.17742303339395615,16.74293712899217,14.278216468873246,0.7867236047250767,0.45725033378369073,0.30101592998805177,0.29068795598475755,0.207150956906397,10
Nanos3,0.2460148215674557,15.724950959337622,15.012141357181687,7.561932415353087,0.5105808910697641,0.3007047587990031,0.3225631988652592,0.24259409277069624,10
Napsa,0.27101670730871213,16.41230328273492,15.35291609491983,14.756850899892296,0.4819693597178499,0.3119593372075357,0.2828709051977325,0.22769591120008484,10
Nat8l,0.29936688735463296,21.674304867764917,16.10791218000298,13.627143462488032,0.459927825704896,0.23876050219440184,0.3670584572914389,0.26511453767622845,10
Ncf1,0.2391187017434185,19.375787327852624,16.59459920798853,10.897321280117747,0.5612556813048543,0.34141513207302765,0.2969203981162908,0.1882763519884647,10
Ncf2,0.2146968829087506,16.75338835536797,14.247505764187842,11.12696769869684,0.5047420083303313,0.24201250144941786,0.26540312845934544,0.2753793354996135,10
Ncl,0.2219593800952181,14.398294005769543,14.225528090196441,12.868771307419447,0.39890764481799507,0.24371964721363232,0.2708982349640406,0.16948264321793907,10
Ncoa7,0.3333400383857148,19.9699833463211,14.52386154214035,13.469857447986472,0.5641213867781861,0.3167680250547908,0.27119122662711537,0.17908470893020662,10
Ncr1,0.2192689189917266,16.74293712899217,12.678213878105401,11.257362086118096,0.47762229296452413,0.3072559865468118,0.23436509663375807,0.13652638945664916,10
Ndn,0.30613792386871125,19.16303161020972,15.433231951175308,14.402985037143695,0.4843871522856689,0.30636157568005945,0.25824630783100483,0.21171527740865853,10
Ndrg2,0.24771776211596894,11.837787002494062,13.01108861531155,13.140985129217878,0.4972511696674394,0.2524842894160232,0.27296743624447767,0.26524017164375896,10
Ndrg4,0.20720483386553035,16.59459920798853,14.450352465030544,13.43136641968921,0.5259899994829815,0.40538553375780007,0.28511708515964385,0.26475799896277424,10
Ndst1,0.2549656049737093,16.14138659192398,14.010244110802214,13.577942528321373,0.5179340478668375,0.3475451579351948,0.24639378838965,0.17831886935065225,10
Ndst2,0.18012170901055247,14.653379024237985,9.484187740157259,7.247623331328826,0.472149554540486,0.28116370517924894,0.28161614015308584,0.23544599585530993,10
Neat1,0.21096573151127096,15.308448785716351,14.103979746879677,12.912329515028114,0.5160442112545052,0.31962345792728913,0.2680473761486769,0.26803182949917564,10
Nectin4,0.1704963405641309,15.566915617487046,12.843673555256544,10.51916188950658,0.5203069869187102,0.2994974988592571,0.2947091260109975,0.16670474355083592,10
Nefm,0.20303271447229795,15.019965672275145,15.175954960384402,10.89348270725143,0.6034646369838887,0.3159543159604476,0.2692576780719906,0.20718110237461904,10
Nek6,0.26838135400285723,17.99571404076052,11.028163400435448,10.875330784902385,0.5221852322816428,0.36650984478294973,0.3127927264633867,0.2175254669125044,10
Neo1,0.24448906408928534,17.731108548570365,15.220672145811317,11.103773782149386,0.5202007441211088,0.38518947608130927,0.2514369806676943,0.16770455757624256,10
Neurl4,0.19841013347558734,22.643072503868673,15.411311630173696,10.75511151782897,0.48785621919481664,0.3500007465886701,0.324158049402675,0.19724067041784046,10
Neurog2,0.1852421200353559,19.806184216084514,14.839034508292352,10.986961836269444,0.511110814102697,0.24975229418573638,0.2706564817827692,0.2221925658516344,10
Nfkb1,0.2495215109698787,18.446085806263678,15.520292381503706,10.900190247207075,0.48120667464806816,0.32590726230525646,0.2801736652713818,0.18313396153346442,10
Nfkb2,0.2263247468594712,15.44636003939916,14.299392763333083,11.254775001125221,0.5314461262208509,0.3171758330066876,0.2919460236492666,0.20006509399061095,10
Nfkbia,0.2472036721054747,12.093532816040753,14.010244110802214,14.152438428232744,0.5133756677994997,0.3074530710464015,0.2910805290373763,0.20127188817654532,10
Nfkbiz,0.2600874203019373,19.9427941623101,15.145403444864058,10.879618566386977,0.5289551865598298,0.25978279003826277,0.3151482450476322,0.173968308744866,10
